/* DATA DESCRIPTION:
Citation:	Spangenberg, Ines; Overduin, Pier Paul; Damm, Ellen; Bussmann, Ingeborg; Meyer, Hanno; Liebner, Susanne; Angelopoulos, Michael; Biskaborn, Boris K; Grigoriev, Mikhail N; Grosse, Guido (2020): Dissolved methane and hydrochemical parameters in ice cores from April 2017 of a bay, thermokarst lagoon, and thermokarst lake, Bykovsky Peninsula, Lena Delta area. PANGAEA, https://doi.org/10.1594/PANGAEA.913642
Abstract:	Data were analyzed to study the role of an winter ice cover for methane cycles of three different stages in the lake-lagoon-shelf transition in a region of rapidly thawing permafrost in northeast Siberia. Dissolved methane concentrations and stable carbon isotopic signature of methane as well as hydrochemical parameters, as stable water isotope composition, electrical conductivity, dissolved organic carbon and temperature were analyzed in ice cores. The ice cores were taken at Tiksi Bay (core 27-30), Polar Fox Lagoon (core 31 and 32), and Goltsovoye Lake (core 20-24) in April 2017.
Keyword(s):	carbon fluxes; lake ice; methane pathways; Permafrost; Sea ice; Stable isotopes
Supplement to:	Spangenberg, Ines; Overduin, Pier Paul; Damm, Ellen; Bussmann, Ingeborg; Meyer, Hanno; Liebner, Susanne; Angelopoulos, Michael; Biskaborn, Boris K; Grigoriev, Mikhail N; Grosse, Guido (in review): Methane Pathways in Winter Ice of Thermokarst Lakes, Lagoons and Coastal Waters in North Siberia. The Cryosphere Discussions, https://doi.org/10.5194/tc-2019-304
Project(s):	Permafrost Research (Periglacial Dynamics) @ AWI (AWI_PerDyn) (URI: http://www.awi.de/en/science/geosciences/periglacial-research.html)
	Rapid Permafrost Thaw in a Warming Arctic and Impacts on the Soil Organic Carbon Pool (PETA-CARB) (URI: https://www.awi.de/en/science/junior-groups/peta-carb.html)
Coverage:	MEDIAN LATITUDE: 71.737225 * MEDIAN LONGITUDE: 129.325208 * SOUTH-BOUND LATITUDE: 71.717412 * WEST-BOUND LONGITUDE: 129.299160 * NORTH-BOUND LATITUDE: 71.745440 * EAST-BOUND LONGITUDE: 129.349096
	DATE/TIME START: 2017-04-07T00:00:00 * DATE/TIME END: 2017-04-11T00:00:00
	MINIMUM ELEVATION: 0.0 m * MAXIMUM ELEVATION: 5.0 m
Event(s):	BYK17_ICE20 (BK17-LK-2) * LATITUDE: 71.745300 * LONGITUDE: 129.302200 * DATE/TIME: 2017-04-07T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.9 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE21 (BK17-LK-1) * LATITUDE: 71.745440 * LONGITUDE: 129.299160 * DATE/TIME: 2017-04-08T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.1 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE22 (BK17-LK-4) * LATITUDE: 71.745300 * LONGITUDE: 129.306500 * DATE/TIME: 2017-04-08T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.33 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE23 (BK17-LK-5) * LATITUDE: 71.745300 * LONGITUDE: 129.310600 * DATE/TIME: 2017-04-08T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.68 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE24 (BK17-LK-3) * LATITUDE: 71.745300 * LONGITUDE: 129.304600 * DATE/TIME: 2017-04-08T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.97 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE27 (BK17-BY-4) * LATITUDE: 71.717412 * LONGITUDE: 129.349096 * DATE/TIME: 2017-04-10T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.49 m * LOCATION: Tiksi Bay * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: The expedition report contains wrong Longitude (129.3401)
	BYK17_ICE28 (BK17-BY-3) * LATITUDE: 71.721819 * LONGITUDE: 129.347068 * DATE/TIME: 2017-04-10T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.50 m * LOCATION: Tiksi Bay * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE29 (BK17-BY-2) * LATITUDE: 71.726111 * LONGITUDE: 129.345277 * DATE/TIME: 2017-04-11T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.31 m * LOCATION: Tiksi Bay * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE30 (BK17-BY-1) * LATITUDE: 71.730528 * LONGITUDE: 129.343183 * DATE/TIME: 2017-04-11T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.44 m * LOCATION: Tiksi Bay * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: The expedition report contains wrong Longitude (129.33391)
	BYK17_ICE31 (BK17-LG-2) * LATITUDE: 71.743130 * LONGITUDE: 129.333910 * DATE/TIME: 2017-04-11T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.90 m * LOCATION: Polar Fox Lagoon * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE32 (BK17-LG-1) * LATITUDE: 71.743840 * LONGITUDE: 129.335690 * DATE/TIME: 2017-04-11T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.10 m * LOCATION: Polar Fox Lagoon * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
Parameter(s):	Event label (Event) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Optional event label (Event 2) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Sample code/label (Sample label) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	DATE/TIME (Date/Time) * GEOCODE * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Latitude of event (Latitude) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Longitude of event (Longitude) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	ELEVATION [m a.s.l.] (Elevation) * GEOCODE * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Core (Core) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Recovery [m] (Recovery) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Depth, top/min [m] (Depth top) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Depth, bottom/max [m] (Depth bot) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Snow thickness [m] (Snow thick) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Salinity (Sal) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de) * COMMENT: PSU
	Conductivity [mS/cm] (Cond) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	pH (pH) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Temperature, water [°C] (Temp) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Carbon, organic, dissolved [mg/l] (DOC) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Methane [nmol/l] (CH4) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	δ13C [‰ PDB] (δ13C) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	δ18O [‰] (δ18O) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	δ Deuterium [‰ SMOW] (δD) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Deuterium excess [‰] (d xs) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Fluoride [mg/l] (F-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Chloride [mg/l] (Cl-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Sulfate [mg/l] ([SO4]2-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Bromide [mg/l] (Br-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Nitrate [mg/l] ([NO3]-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Phosphate [mg/l] ([PO4]3-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Aluminium [µg/l] (Al) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Barium [µg/l] (Ba) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Calcium [mg/l] (Ca2+) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Iron [µg/l] (Fe) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Potassium [mg/l] (K+) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Magnesium [mg/l] (Mg2+) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Manganese [µg/l] (Mn) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Sodium [mg/l] (Na+) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Phosphorus [mg/l] (P) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Silicon [mg/l] (Si) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Strontium [µg/l] (Sr) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
Change history:	2020-11-20T08:41:57 - Longitude for cores 27 and 30 (wronly reported in expedition report) corrected
	2020-11-20T08:44:11 - Sample labels adjusted to match the related manuscript
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	4438 data points
*/
Event	Event 2	Sample label	Date/Time	Latitude	Longitude	Elevation [m a.s.l.]	Core	Recovery [m]	Depth ice/snow [m]	Depth top [m]	Depth bot [m]	Snow thick [m]	Sal	Cond [mS/cm]	pH	Temp [°C]	DOC [mg/l]	CH4 [nmol/l]	δ13C [‰ PDB]	δ18O [‰]	δD [‰ SMOW]	d xs [‰]	F- [mg/l]	Cl- [mg/l]	[SO4]2- [mg/l]	Br- [mg/l]	[NO3]- [mg/l]	[PO4]3- [mg/l]	Al [µg/l]	Ba [µg/l]	Ca2+ [mg/l]	Fe [µg/l]	K+ [mg/l]	Mg2+ [mg/l]	Mn [µg/l]	Na+ [mg/l]	P [mg/l]	Si [mg/l]	Sr [µg/l]
BYK17_ICE27	BK17-BY-4	BY-4_110-120	2017-04-10	71.7174	129.3491	0	27	1.49	1.150	1.10	1.20	0.11	0.29	0.6040	6.8	-1.8	2.16	4.50	-48.068	-16.276	-124.963	5.245	0.05	151.55	31.77	0.51	0.19	<0.1	<20	<20	7.38	<20	2.62	13.38	<20	81.50	<0.10	<0.10	94
BYK17_ICE27	BK17-BY-4	BY-4_125-135	2017-04-10	71.7174	129.3491	0	27	1.49	1.300	1.25	1.35	0.11								-16.675	-128.060	5.342																	
BYK17_ICE27	BK17-BY-4	BY-4_135-145	2017-04-10	71.7174	129.3491	0	27	1.49	1.400	1.35	1.45	0.11								-16.502	-126.746	5.269																	
BYK17_ICE27	BK17-BY-4	BY-4_145-155	2017-04-10	71.7174	129.3491	0	27	1.49	1.500	1.45	1.55	0.11								-16.716	-128.654	5.077																	
BYK17_ICE28	BK17-BY-3	BY-3_000-010	2017-04-10	71.7218	129.3471	0	28	1.50	0.050	0.00	0.10	0.28								-15.650	-120.814	4.388																	
BYK17_ICE28	BK17-BY-3	BY-3_010-019	2017-04-10	71.7218	129.3471	0	28	1.50	0.145	0.10	0.19	0.28	0.65	1.3040	7.2	-6.5	1.71	6.07	-46.520	-15.165	-116.760	4.557	0.07	349.58	61.27	1.26	0.16	<0.1	<20	<20	11.30	<20	6.92	27.26	<20	191.00	<0.10	<0.10	165
BYK17_ICE28	BK17-BY-3	BY-3_019-030	2017-04-10	71.7218	129.3471	0	28	1.50	0.245	0.19	0.30	0.28	0.84	1.6740	7.1	-5.7	2.03	5.59	-46.445	-15.059	-115.882	4.586	0.08	460.56	78.43	1.70	0.18	<0.1	<20	<20	14.80	<20	9.37	36.70	<20	252.00	<0.10	0.10	210
BYK17_ICE28	BK17-BY-3	BY-3_030-042	2017-04-10	71.7218	129.3471	0	28	1.50	0.360	0.30	0.42	0.28	1.04	2.0430	7.2	-5.1	2.35	5.47	-46.274	-15.221	-116.710	5.057	0.08	504.89	97.90	1.94	0.17	<0.1	<20	<20	18.10	<20	11.90	46.02	<20	308.00	<0.10	0.13	257
BYK17_ICE28	BK17-BY-3	BY-3_042-051	2017-04-10	71.7218	129.3471	0	28	1.50	0.465	0.42	0.51	0.28	1.05	2.0650	7.3	-4.6	2.45	6.53	-48.274	-15.182	-116.621	4.835	0.08	566.85	98.71	2.14	0.18	<0.1	<20	<20	18.40	<20	11.70	45.76	<20	310.00	<0.10	0.14	263
BYK17_ICE28	BK17-BY-3	BY-3_051-060	2017-04-10	71.7218	129.3471	0	28	1.50	0.555	0.51	0.60	0.28	1.01	1.9880	7.3	-4.2	2.32	6.18	-48.237	-15.126	-116.029	4.978	0.08	548.15	95.86	2.06	0.19	<0.1	<20	<20	17.90	<20	11.40	44.51	<20	303.00	<0.10	0.13	253
BYK17_ICE28	BK17-BY-3	BY-3_060-069	2017-04-10	71.7218	129.3471	0	28	1.50	0.645	0.60	0.69	0.28	0.88	1.7520	7.3	-3.4	2.37	6.75	-42.697	-15.710	-120.013	5.665	0.07	483.00	84.71	1.79	0.21	<0.1	<20	<20	16.30	<20	9.84	38.95	<20	265.00	<0.10	0.12	224
BYK17_ICE28	BK17-BY-3	BY-3_069-080	2017-04-10	71.7218	129.3471	0	28	1.50	0.745	0.69	0.80	0.28								-15.649	-119.970	5.219																	
BYK17_ICE28	BK17-BY-3	BY-3_080-090	2017-04-10	71.7218	129.3471	0	28	1.50	0.850	0.80	0.90	0.28	0.79	1.5770	7.1	-1.9	2.13	6.31	-45.292	-15.079	-115.859	4.776	0.07	427.31	72.93	1.57	0.18	<0.1	<20	<20	13.90	<20	8.79	33.61	<20	234.00	<0.10	0.11	199
BYK17_ICE28	BK17-BY-3	BY-3_090-100	2017-04-10	71.7218	129.3471	0	28	1.50	0.950	0.90	1.00	0.28	0.62	1.2380	7.0	-1.5	2.15	6.32	-39.192	-15.653	-119.670	5.551	0.06	330.69	57.99	1.18	0.22	<0.1	<20	<20	11.20	<20	6.67	25.64	<20	179.00	<0.10	<0.10	159
BYK17_ICE28	BK17-BY-3	BY-3_100-110	2017-04-10	71.7218	129.3471	0	28	1.50	1.050	1.00	1.10	0.28	0.20	0.4140	6.7	-1.6	1.00	5.14	-42.193	-16.017	-122.648	5.489	<0.05	107.07	17.73	0.37	0.18	<0.1	<20	<20	3.87	<20	1.94	7.96	<20	56.30	<0.10	<0.10	52
BYK17_ICE28	BK17-BY-3	BY-3_110-121	2017-04-10	71.7218	129.3471	0	28	1.50	1.155	1.10	1.21	0.28	0.20	0.4220	6.8	-2.0	1.36	4.97	-44.631	-16.061	-123.015	5.472	<0.05	105.45	21.00	0.36	0.18	<0.1	<20	<20	4.62	<20	1.83	8.76	<20	55.20	<0.10	<0.10	61
BYK17_ICE28	BK17-BY-3	BY-3_120-130	2017-04-10	71.7218	129.3471	0	28	1.50	1.250	1.20	1.30	0.28								-16.420	-126.246	5.111																	
BYK17_ICE28	BK17-BY-3	BY-3_130-140	2017-04-10	71.7218	129.3471	0	28	1.50	1.350	1.30	1.40	0.28								-16.431	-126.244	5.203																	
BYK17_ICE28	BK17-BY-3	BY-3_140-151	2017-04-10	71.7218	129.3471	0	28	1.50	1.455	1.40	1.51	0.28								-16.675	-128.016	5.384																	
BYK17_ICE29	BK17-BY-2	BY-2_000-010	2017-04-11	71.7261	129.3453	0	29	1.31	0.050	0.00	0.10	0.32								-15.538	-119.889	4.418																	
BYK17_ICE29	BK17-BY-2	BY-2_010-020	2017-04-11	71.7261	129.3453	0	29	1.31	0.150	0.10	0.20	0.32	0.55	1.1110	6.8	-6.4	1.56	7.21	-48.737	-15.202	-116.656	4.960	0.06	296.64	48.17	1.06	0.18	<0.1	<20	<20	9.36	<20	6.24	21.98	<20	163.00	<0.10	<0.10	135
BYK17_ICE29	BK17-BY-2	BY-2_020-030	2017-04-11	71.7261	129.3453	0	29	1.31	0.250	0.20	0.30	0.32	0.59	1.1980	6.8	-5.7	1.47	5.43	-47.542	-15.147	-115.698	5.478	0.06	324.00	55.07	1.16	0.17	<0.1	<20	<20	9.24	<20	6.63	22.73	<20	160.00	<0.10	<0.10	150
BYK17_ICE29	BK17-BY-2	BY-2_030-042	2017-04-11	71.7261	129.3453	0	29	1.31	0.360	0.30	0.42	0.32	0.72	1.4460	7.0	-4.9	1.74	7.03	-50.895	-15.113	-116.297	4.609	0.07	391.62	67.48	1.42	0.21	<0.1	<20	<20	12.40	<20	7.85	30.16	<20	213.00	<0.10	<0.10	180
BYK17_ICE29	BK17-BY-2	BY-2_042-050	2017-04-11	71.7261	129.3453	0	29	1.31	0.460	0.42	0.50	0.32	0.74	1.4850	7.0	-4.4	2.05	7.12	-44.766	-15.478	-118.959	4.864	0.07	405.55	69.95	1.48	0.19	<0.1	<20	<20	13.30	<20	8.38	31.80	<20	219.00	<0.10	0.11	189
BYK17_ICE29	BK17-BY-2	BY-2_050-058	2017-04-11	71.7261	129.3453	0	29	1.31	0.540	0.50	0.58	0.32	0.71	1.4270	7.2	-3.9	2.09	5.99	-44.731	-15.479	-118.523	5.311	0.07	383.28	66.19	1.39	0.22	<0.1	<20	<20	13.00	<20	7.93	30.05	<20	211.00	<0.10	<0.10	183
BYK17_ICE29	BK17-BY-2	BY-2_058-071	2017-04-11	71.7261	129.3453	0	29	1.31	0.645	0.58	0.71	0.32								-15.225	-116.974	4.829																	
BYK17_ICE29	BK17-BY-2	BY-2_071-080	2017-04-11	71.7261	129.3453	0	29	1.31	0.755	0.71	0.80	0.32	0.73	1.4550	7.0	-2.6	2.10	6.02	-46.636	-15.507	-118.967	5.093	0.06	388.42	67.60	1.42	0.18	<0.1	<20	<20	13.20	<20	8.06	30.65	<20	216.00	<0.10	0.13	185
BYK17_ICE29	BK17-BY-2	BY-2_080-094	2017-04-11	71.7261	129.3453	0	29	1.31	0.870	0.80	0.94	0.32	0.30	0.6210	7.0	-1.5	1.21	4.06	-46.253	-15.916	-122.199	5.129	<0.05	163.05	28.00	0.56	0.19	<0.1	<20	<20	5.58	<20	3.02	12.22	<20	87.20	<0.10	<0.10	80
BYK17_ICE29	BK17-BY-2	BY-2_095-105	2017-04-11	71.7261	129.3453	0	29	1.31	1.000	0.95	1.05	0.32	0.24	0.5090	7.0	-1.1	1.51	3.48	-44.841	-16.034	-122.723	5.553	0.05	128.12	25.77	0.44	0.14	<0.1	<20	<20	5.54	<20	2.26	10.86	<20	67.90	<0.10	<0.10	74
BYK17_ICE29	BK17-BY-2	BY-2_105-115	2017-04-11	71.7261	129.3453	0	29	1.31	1.100	1.05	1.15	0.32								-16.349	-125.505	5.288																	
BYK17_ICE29	BK17-BY-2	BY-2_115-125	2017-04-11	71.7261	129.3453	0	29	1.31	1.200	1.15	1.25	0.32								-16.492	-126.527	5.413																	
BYK17_ICE29	BK17-BY-2	BY-2_125-135	2017-04-11	71.7261	129.3453	0	29	1.31	1.300	1.25	1.35	0.32								-16.684	-128.173	5.298																	
BYK17_ICE30	BK17-BY-1	BY-1_000-010	2017-04-11	71.7305	129.3432	0	30	1.44	0.050	0.00	0.10	0.14								-15.255	-117.425	4.615																	
BYK17_ICE30	BK17-BY-1	BY-1_010-020	2017-04-11	71.7305	129.3432	0	30	1.44	0.150	0.10	0.20	0.14	0.79	1.5810	7.7	-7.1	2.06	6.70		-15.233	-116.965	4.897	0.07	430.86	74.90	1.59	0.15	<0.1	<20	<20	13.90	<20	8.57	34.21	<20	231.00	<0.10	<0.10	198
BYK17_ICE30	BK17-BY-1	BY-1_020-030	2017-04-11	71.7305	129.3432	0	30	1.44	0.250	0.20	0.30	0.14	0.75	1.5010	7.0	-6.6	1.88	6.55	-46.406	-15.204	-116.372	5.259	0.07	408.48	71.13	1.51	0.13	<0.1	<20	<20	13.30	<20	8.27	31.71	<20	223.00	<0.10	<0.10	190
BYK17_ICE30	BK17-BY-1	BY-1_030-038	2017-04-11	71.7305	129.3432	0	30	1.44	0.340	0.30	0.38	0.14	0.82	1.6370	7.1	-6.3	2.11	8.06	-50.867	-15.191	-116.703	4.828	0.08	446.65	77.74	1.66	0.16	<0.1	<20	<20	14.40	<20	8.99	35.51	<20	242.00	<0.10	0.10	207
BYK17_ICE30	BK17-BY-1	BY-1_042-050	2017-04-11	71.7305	129.3432	0	30	1.44	0.460	0.42	0.50	0.14	0.87	1.7310	7.3	-6.0	2.31	7.82	-46.849	-15.316	-117.550	4.981	0.08	472.26	82.09	1.77	0.14	<0.1	<20	<20	15.70	<20	9.82	38.25	<20	259.00	<0.10	0.12	219
BYK17_ICE30	BK17-BY-1	BY-1_050-060	2017-04-11	71.7305	129.3432	0	30	1.44	0.550	0.50	0.60	0.14	0.76	1.5230	7.0	-5.4	2.04	8.26	-46.441	-15.332	-117.387	5.270	0.07	416.97	68.38	1.53	0.17	<0.1	<20	<20	13.70	<20	8.36	33.11	<20	225.00	<0.10	<0.10	193
BYK17_ICE30	BK17-BY-1	BY-1_060-070	2017-04-11	71.7305	129.3432	0	30	1.44	0.650	0.60	0.70	0.14	0.83	1.6480	6.9	-4.6	2.36	8.44	-44.602	-15.456	-118.024	5.622	0.07	444.21	75.90	1.65	0.15	<0.1	<20	<20	14.70	<20	9.33	34.86	<20	241.00	<0.10	0.11	206
BYK17_ICE30	BK17-BY-1	BY-1_070-080	2017-04-11	71.7305	129.3432	0	30	1.44	0.750	0.70	0.80	0.14								-15.398	-118.395	4.792																	
BYK17_ICE30	BK17-BY-1	BY-1_080-088	2017-04-11	71.7305	129.3432	0	30	1.44	0.840	0.80	0.88	0.14	0.70	1.4000	7.1	-3.6	2.12	6.51	-43.706	-15.464	-119.061	4.655	0.07	374.88	65.32	1.37	0.14	<0.1	<20	<20	12.60	<20	7.52	28.97	<20	202.00	<0.10	<0.10	180
BYK17_ICE30	BK17-BY-1	BY-1_088-095	2017-04-11	71.7305	129.3432	0	30	1.44	0.915	0.88	0.95	0.14	0.21	0.4450	6.7	-3.3	1.04	6.29	-40.160	-15.847	-122.021	4.754	<0.05	113.51	19.04	0.39	0.14	<0.1	<20	<20	4.14	<20	2.12	8.39	<20	59.70	<0.10	<0.10	56
BYK17_ICE30	BK17-BY-1	BY-1_095-105	2017-04-11	71.7305	129.3432	0	30	1.44	1.000	0.95	1.05	0.14	0.29	0.6000	6.9	-3.2	1.43	6.05	-41.379	-15.669	-120.258	5.096	0.05	154.10	28.81	0.52	0.14	<0.1	<20	<20	6.00	<20	2.74	12.29	<20	80.60	<0.10	<0.10	82
BYK17_ICE30	BK17-BY-1	BY-1_105-115	2017-04-11	71.7305	129.3432	0	30	1.44	1.100	1.05	1.15	0.14	0.41	0.8390	7.1	-2.7	1.82	7.64	-49.615	-15.883	-122.110	4.952	0.06	218.48	40.61	0.75	0.15	<0.1	<20	<20	8.69	<20	4.06	17.28	<20	114.00	<0.10	<0.10	117
BYK17_ICE30	BK17-BY-1	BY-1_114-123	2017-04-11	71.7305	129.3432	0	30	1.44	1.185	1.14	1.23	0.14								-16.666	-128.078	5.252																	
BYK17_ICE30	BK17-BY-1	BY-1_123-133	2017-04-11	71.7305	129.3432	0	30	1.44	1.280	1.23	1.33	0.14								-16.510	-126.451	5.633																	
BYK17_ICE30	BK17-BY-1	BY-1_133-143	2017-04-11	71.7305	129.3432	0	30	1.44	1.380	1.33	1.43	0.14								-16.597	-127.230	5.546																	
BYK17_ICE31	BK17-LG-2	LG-2_000-010	2017-04-11	71.7431	129.3339	0	31	1.67	0.050	0.00	0.10	0.08								-16.468	-126.618	5.124																	
BYK17_ICE31	BK17-LG-2	LG-2_010-020	2017-04-11	71.7431	129.3339	0	31	1.67	0.150	0.10	0.20	0.08	0.05	0.1012	7.4	-12.2	1.05	85.63	-77.455	-16.552	-127.698	4.719	<0.05	23.40	5.64	0.09	0.13	<0.1	<20	<20	1.51	<20	0.40	2.40	<20	12.20	<0.10	<0.10	<20
BYK17_ICE31	BK17-LG-2	LG-2_020-030	2017-04-11	71.7431	129.3339	0	31	1.67	0.250	0.20	0.30	0.08	0.31	0.6450	7.5	-11.3	2.47	193.72	-77.030	-15.981	-123.211	4.639	0.06	160.75	37.46	0.54	0.13	<0.1	<20	<20	7.61	<20	2.56	14.94	<20	82.90	<0.10	<0.10	100
BYK17_ICE31	BK17-LG-2	LG-2_030-040	2017-04-11	71.7431	129.3339	0	31	1.67	0.350	0.30	0.40	0.08	0.52	1.0560	7.0	-10.4	3.04	133.07	-57.054	-16.098	-123.806	4.979	0.06	278.48	53.03	0.97	0.14	<0.1	<20	<20	10.70	<20	5.17	23.18	<20	151.00	<0.10	<0.10	148
BYK17_ICE31	BK17-LG-2	LG-2_040-050	2017-04-11	71.7431	129.3339	0	31	1.67	0.450	0.40	0.50	0.08	0.58	1.1640	6.7	-9.5	2.72	14.96	-41.314	-15.366	-118.113	4.817	0.06	312.70	53.00	1.12	0.13	<0.1	<20	<20	10.90	<20	6.36	25.33	<20	172.00	<0.10	<0.10	148
BYK17_ICE31	BK17-LG-2	LG-2_050-060	2017-04-11	71.7431	129.3339	0	31	1.67	0.550	0.50	0.60	0.08	0.63	1.2730	6.9	-6.7	1.72	10.57	-47.935	-15.184	-116.246	5.228	0.06	350.65	59.15	1.27	0.13	<0.1	<20	<20	11.60	<20	7.22	27.57	<20	191.00	<0.10	<0.10	162
BYK17_ICE31	BK17-LG-2	LG-2_060-070	2017-04-11	71.7431	129.3339	0	31	1.67	0.650	0.60	0.70	0.08	0.81	1.6050	7.3	-5.0	1.96	3.02	-45.022	-15.257	-117.281	4.778	0.07	430.45	71.39	1.58	0.15	<0.1	<20	<20	14.40	<20	8.80	34.41	34	237.00	<0.10	0.12	198
